gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,46,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,383,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,433,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,1046,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Exec-managerial,1333,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,4090,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,4375,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,4480,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,4733,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Exec-managerial,5871,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Exec-managerial,6841,>50K
Male,47,White,Married-civ-spouse,Masters,Japan,Private,Exec-managerial,7594,>50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,8076,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,8185,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,8204,<=50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,8295,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,8634,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,8676,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,9668,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,9753,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,10943,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,11198,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,11507,>50K
Male,47,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,11725,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,11920,>50K
Male,48,White,Married-civ-spouse,Masters,Mexico,Self-emp-not-inc,Exec-managerial,14446,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,15468,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,16054,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,16090,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,16659,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Exec-managerial,17437,>50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,17841,>50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,18206,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,18674,<=50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,19165,>50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,19648,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Exec-managerial,21786,>50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,22359,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,22372,<=50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,24892,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,25690,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,26449,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,26575,>50K
Male,48,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,26648,>50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,27508,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,28333,<=50K
Male,49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,28675,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,28798,>50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,29396,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,29483,>50K
