gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,624,<=50K
Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,712,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,780,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,2707,<=50K
Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,2987,<=50K
Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,3353,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,4356,>50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,10052,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,10537,<=50K
Male,31,White,Never-married,HS-grad,United-States,Self-emp-inc,Craft-repair,12738,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,13087,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,13136,<=50K
Male,31,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Craft-repair,13918,<=50K
Male,31,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,16727,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,17180,>50K
Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,17247,<=50K
Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,19868,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,20167,<=50K
Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,24428,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,25513,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Craft-repair,26185,<=50K
Male,31,White,Never-married,HS-grad,United-States,Self-emp-inc,Craft-repair,27530,<=50K
